date,eq_kr_ret,eq_dm_ret,eq_em_ret,bond_ktb_ret,bond_gl_ret,reit_ret,cmdty_ret,month_id
2021-01-18,0.0231885,0.0152427,0.0283505,0.001075,-0.0001583,0.0033572,-0.0003868,169
2021-01-19,-0.0096532,0.0087052,0.001674,-0.0004093,-0.0036955,0.0053985,0.0113603,169
2021-01-20,0.0046232,0.0059678,0.0065164,0.0005845,-0.0005623,0.0095986,-0.010362,169
2021-01-21,-0.003613,-0.0048316,0.0079426,-0.001009,0.00029,0.0094836,-0.0072632,169
2021-01-22,0.0101907,-0.0027664,0.0050039,0.0016809,0.0003036,-0.0002948,-0.0069961,169
2021-01-25,0.0095071,0.007922,0.0139282,0.0029204,0.0062154,0.0163414,-0.0014416,169
2021-01-26,0.0035191,0.0013595,0.0088457,0.0012584,0.0035941,-0.0082739,0.0240052,169
2021-01-27,-0.0121656,-0.0059648,-0.0107587,0.0053345,0.0029533,-0.0125306,-0.0129219,169
2021-01-28,0.004873,0.0018746,0.0096569,-0.000903,-0.0029846,-0.014977,0.0084462,169
2021-01-29,-0.0022726,-0.0023229,0.0110843,-0.0008287,-0.0050679,-0.0051589,-0.0003633,169
2021-02-01,0.0056796,0.0077396,0.0155392,0.0016376,-0.0035741,-0.0148026,0.006096,170
2021-02-02,0.0087238,0.003273,0.0041022,-0.0016489,-0.0026152,-0.0139533,0.0081459,170
2021-02-03,-0.0130346,0.0048219,-0.0103248,-0.0015541,0.0037077,-0.0036629,0.0084664,170
2021-02-04,0.0004322,-0.0038902,-0.0113675,-7.85e-05,0.0023693,0.0133686,0.0091116,170
2021-02-05,0.0051972,0.0045873,-0.0124263,0.0006054,-0.0024009,-0.0025673,-0.0023254,170
2021-02-08,0.0129969,0.004201,0.0208118,-0.0053975,-0.0021448,-0.0029292,0.0046809,170
2021-02-09,-0.0183093,0.0044952,0.0016409,-0.0050743,0.0006005,-0.0008012,0.0018838,170
2021-02-10,-0.0326728,-0.0074049,-0.0123271,-0.0006789,-0.0026303,-0.0055559,-0.0100219,170
2021-02-11,-0.0001613,-0.001317,-0.0112257,0.001943,9.7e-06,0.0065592,-0.0120623,170
2021-02-12,-0.0096792,-0.0018446,-0.007151,-0.0010254,-0.0027962,-0.0138325,-0.0038853,170
2021-02-15,-0.0070964,0.0052966,0.0016127,-0.0029065,-0.0012606,-0.0135528,-0.0033631,170
2021-02-16,-0.0116261,-0.0017176,0.0004285,0.0004849,-0.0019515,-0.0016176,0.0054731,170
2021-02-17,0.0203365,0.0092873,0.0063553,-0.0009721,0.0041108,0.0064451,-0.0062415,170
2021-02-18,-0.0067316,-0.0104034,-0.0135221,0.0028214,0.0012911,-0.0021622,-0.0009201,170
2021-02-19,-0.0354778,-0.0132255,-0.0326428,-0.0053105,-0.0039687,-0.0231934,-0.0120703,170
2021-02-22,0.0027706,-0.0082428,-0.0136968,-0.0015405,-0.0009968,0.0096442,-0.0021334,170
2021-02-23,0.0159225,0.0034662,0.003355,0.0008406,-0.0023586,0.0131092,-0.0042742,170
2021-02-24,-0.0210744,-0.003545,-0.0131972,0.0013926,0.0002933,0.006054,-0.0003794,170
2021-02-25,0.005675,-0.0133826,-0.0119406,-0.0051408,-0.0061053,-0.008721,0.0130055,170
2021-02-26,0.0061148,0.0118547,0.0013266,-0.0042838,-0.0019582,-0.0019312,-0.004579,170
2021-03-01,0.0018399,0.0087168,0.0088372,0.0016304,0.0027658,0.0186438,-0.0006848,170
2021-03-02,-0.0153114,-0.005907,-0.0089907,0.0019072,0.0033677,-0.0059122,-0.0080614,171
2021-03-03,0.0033132,0.0138634,0.0167653,0.0017183,0.0034744,0.0140334,0.0003101,171
2021-03-04,-0.005877,-0.002915,-0.0028714,0.0022328,0.0001029,-0.0040061,0.006364,171
2021-03-05,-0.0015704,0.0006494,0.0124582,-0.0024142,-0.0015577,-0.0034019,-0.0127897,171
2021-03-08,0.0019775,0.0124027,0.0134621,0.0030801,0.0079085,0.0190044,-0.0199012,171
2021-03-09,0.0036973,0.0160668,0.0142306,-0.0068176,-0.0047918,-0.003813,0.0226538,171
2021-03-10,0.0084514,-0.0054085,-0.0099117,0.0024537,0.0060054,-0.0060088,-0.0048715,171
2021-03-11,0.0031147,0.0198148,0.0223718,-0.002906,0.000452,0.0202637,0.020873,171
2021-03-12,0.0065251,0.0126815,0.0152104,-0.0026714,-0.0003832,0.0046198,0.0042762,171
2021-03-15,-0.0042694,-0.0198955,0.0028534,-0.0003834,-0.006289,-0.0017336,-0.0050201,171
2021-03-16,0.0070233,0.0006805,-0.0060525,0.0014861,0.0020126,0.008191,0.0073214,171
2021-03-17,0.0126808,0.0119879,0.0098415,0.0013199,0.0069188,0.01624,-0.0024941,171
2021-03-18,-0.002127,0.0067908,0.0039771,-0.0049739,-0.0021232,-0.0058917,-0.0058657,171
2021-03-19,-0.0237851,-0.0190598,-0.0248893,-0.0010819,0.0001106,-0.0266862,-0.0037506,171
2021-03-22,-0.0016927,0.0025251,0.015996,-0.0017001,-0.005759,-0.0031246,-0.0012733,171
2021-03-23,-0.0014411,0.0121254,0.0093233,0.0005693,-0.0007649,0.0092926,0.0039318,171
2021-03-24,-0.0013289,0.0045429,-0.0039688,-0.0001988,0.0004605,-0.016415,-0.0051599,171
2021-03-25,0.023134,0.0209754,0.0223886,-0.0009124,-0.0023989,0.0197675,0.0067952,171
2021-03-26,0.0071012,-0.0057794,0.0022498,0.0045606,0.0005082,0.0033427,-0.0012382,171
2021-03-29,-0.0262879,-0.0203281,-0.037397,-0.0086233,-0.0047634,-0.0107113,-0.0148779,171
2021-03-30,0.0142737,0.0065293,0.0158035,-0.0033888,-0.0001036,0.0076973,0.0140711,171
2021-03-31,-0.0209223,-0.0014768,0.0010955,0.0071056,0.0052072,0.0059236,0.0035628,172
2021-04-01,-0.00691,-0.0030734,-0.003483,0.0026295,8.18e-05,0.0016686,-0.0021792,172
2021-04-02,0.0110634,0.0144279,0.0072075,0.0026714,0.0027277,0.0154243,-0.0045387,172
2021-04-05,-0.0073734,-0.0138495,-0.0078595,0.0042231,0.0022066,-0.007773,0.0120974,172
2021-04-06,-0.001047,-0.0057232,-0.0061662,-0.003097,0.0019836,-0.0062049,-0.021461,172
2021-04-07,-0.0139824,0.01036,0.0097657,-0.0026931,0.0036782,-0.0104335,0.0116067,172
2021-04-08,-0.0085365,-0.011685,-0.0225444,-0.0005617,0.0001165,-0.0049905,-4.26e-05,172
2021-04-09,0.0035496,0.01148,0.0019183,0.0025841,-0.0006798,0.0128268,-0.0200336,172
2021-04-12,0.0030398,0.0041939,0.0064525,-0.0065667,-0.0003209,-0.0016147,0.0057688,172
2021-04-13,0.001551,-0.0067226,0.0035002,0.0068944,0.0015896,-0.0023935,0.0031539,172
2021-04-14,0.0156933,0.005321,0.0112115,-0.0014046,0.0050222,-0.0048501,-0.0021948,172
2021-04-15,-0.0293461,-0.0190578,-0.0266093,-0.004226,-0.0039215,-0.0123967,-0.0024339,172
2021-04-16,0.002816,-0.0013436,0.0023394,0.0049248,0.0006451,0.0061625,-0.0116176,172
2021-04-19,0.0224339,0.0173072,0.0155118,-0.000646,0.0004645,-0.0006052,0.0093909,172
2021-04-20,0.0050845,0.003117,0.0061069,-3.41e-05,0.0039622,0.0078827,0.0011059,172
2021-04-21,0.0178772,0.0366728,0.0319107,-0.0057362,-0.0049086,0.0221444,0.0143673,172
2021-04-22,0.009708,0.0104052,0.0106123,-0.0026564,0.0028568,0.0133923,-0.0010614,172
2021-04-23,0.0148338,0.0158067,0.0129553,-0.0017755,-0.0026074,0.0303451,0.006659,172
2021-04-26,0.0011021,-0.0057497,-0.0084764,-0.0011442,0.0024386,-0.0077377,0.000147,172
2021-04-27,-0.0094093,-0.0032953,-0.0027332,0.003247,-0.0031121,-0.0102035,0.0002691,172
2021-04-28,-0.0167572,-0.0036961,-0.0140492,0.0053075,0.0003602,-0.0077039,-0.0200925,172
2021-04-29,-0.0221247,-0.0108387,-0.0170253,0.0039114,-0.0059239,-0.0016162,-0.0010837,173
2021-04-30,-0.0162597,-0.0052098,-0.0061614,-0.0031048,-0.0038866,-0.0272167,0.0050388,173
2021-05-03,-0.0116335,0.0045119,0.0047314,-0.0072017,-0.0089039,0.0020365,0.0060997,173
2021-05-04,0.0038016,0.0117888,0.0107723,0.0034215,0.0051281,0.0135259,-0.0050256,173
2021-05-05,-0.0055484,-0.0083788,-0.0109418,0.0035663,0.0017319,0.0008886,0.0019745,173
2021-05-06,0.0055953,-8.64e-05,-0.003504,-0.0009802,-0.0005116,0.0042034,-0.0135174,173
2021-05-07,-0.023625,-0.0157755,-0.0181768,0.0012835,0.0032285,-0.0249464,-0.0047228,173
2021-05-10,0.0066721,-0.0002597,0.006716,0.0019759,-0.0042903,0.004693,0.0019992,173
2021-05-11,-0.0141351,-0.0046686,-0.0088165,-0.0018512,-0.0021568,-0.0152887,-0.0195548,173
2021-05-12,-0.0074032,0.0031784,0.0012481,0.0068363,0.0026025,0.0258146,0.0036299,173
2021-05-13,-0.0229897,-0.0171618,-0.0225338,0.0036687,-0.0008229,-0.0106459,-0.017337,173
2021-05-14,0.0166918,0.0089497,0.0117044,-0.0062246,-0.0068598,-0.0148444,-0.0093485,173
2021-05-17,0.0058157,0.0072107,0.0092876,0.0006888,-0.0032943,0.01027,-0.0086161,173
2021-05-18,0.0084555,0.0005012,0.0042491,0.0021483,-0.0006182,0.0043403,0.0077386,173
2021-05-19,0.0125426,0.0080242,0.0213115,0.0011959,0.0035927,0.0087395,0.0005775,173
2021-05-20,0.0165088,0.0119595,0.0114788,-0.0044113,-0.0004832,0.0112646,0.0126611,173
2021-05-21,0.003063,0.0004997,-0.0095948,0.0002848,0.0044569,-0.0035921,0.0053362,173
2021-05-24,-0.0099594,-0.0095491,-0.0016642,-0.0006284,0.0040637,-0.0099717,-0.0080552,173
2021-05-25,-0.00699,0.0034645,0.0026483,0.0011985,-0.0010204,-0.0029225,-0.0038148,173
2021-05-26,0.0004597,-0.0047634,-0.0086743,-0.0042035,-0.003635,-0.0090338,0.0024808,173
2021-05-27,-0.0037441,-0.009252,-0.0046186,-0.0015381,-0.0067774,-0.019768,-0.0149638,173
2021-05-28,-0.0127789,-0.010029,-0.0204892,0.0021767,0.0034571,-0.014631,-0.0095722,174
2021-05-31,-0.0007136,-0.0069003,-0.0082594,0.0012282,-0.0005869,-0.0157273,-0.0115665,174
2021-06-01,-0.0120612,-0.0116225,-0.0224887,0.0050309,0.0035202,-0.0022467,-0.0035659,174
2021-06-02,0.0258711,0.007819,0.0093073,-0.0007851,0.0004013,0.0172947,0.0024614,174
2021-06-03,0.0174885,-0.0015323,-0.0086033,0.001007,0.0029237,-0.0009037,0.0031549,174
2021-06-04,0.0145474,0.0114286,0.0095542,-0.0059976,-0.0023912,0.0086871,0.0082358,174
2021-06-07,-0.0001503,0.0023734,-0.0040995,5.06e-05,-0.0008895,0.0053181,0.0103924,174
2021-06-08,-0.0160473,-0.008592,-0.0286298,-0.0032779,-0.0019047,-0.0044007,-0.0035719,174
2021-06-09,0.009486,0.0055933,0.0139458,-0.0004578,0.0054298,-0.0022106,0.0192097,174
2021-06-10,-0.012051,-0.017351,-0.0069454,9.56e-05,0.0049243,-0.0057947,-0.0053135,174
2021-06-11,-0.0095714,-0.0086232,-0.005436,0.0015576,0.0025929,-0.0071996,-0.0200337,174
2021-06-14,0.0119559,0.0084405,0.0145626,-0.0047702,-0.0029647,0.0165592,-0.0140379,174
2021-06-15,-0.0029857,-0.0007445,-0.0089834,0.0011892,0.0015457,0.0131657,-0.0047202,174
2021-06-16,-0.0062226,0.0096755,-0.0094078,-0.0043675,-0.0068851,-0.0074245,0.0011032,174
2021-06-17,-0.0021959,0.0057391,0.0050156,-0.0026196,-4.49e-05,0.0023901,-0.0039038,174
2021-06-18,-0.0324939,-0.0090586,-0.0216251,-0.0027248,-0.0025959,0.0170412,-0.0029583,174
2021-06-21,0.0118576,-0.0035817,0.0014436,-7.53e-05,0.0006692,-0.0222984,0.0015178,174
2021-06-22,0.0038134,0.0084155,0.0141176,0.000848,0.0021085,0.0072279,0.0145748,174
2021-06-23,0.0196409,0.0177355,0.0103499,0.0014812,0.0076799,0.0176247,0.0162645,174
2021-06-24,0.007152,0.0073405,0.0118662,0.0002333,-0.0079429,0.0148357,0.0036306,174
2021-06-25,0.0019365,-0.0069364,-0.0145108,0.0052746,0.0034649,0.008336,-0.0037044,174
2021-06-28,0.0030312,0.006084,0.007041,-0.0019276,-0.0006626,-0.0152637,0.0145846,175
2021-06-29,-0.0012692,-0.0067776,0.0036214,0.0014454,0.0043296,0.0054992,-0.0018547,175
2021-06-30,-0.0001831,0.002959,0.0033187,-0.0058245,-0.003631,-0.0012313,0.0130217,175
2021-07-01,0.0065157,-0.0100836,-0.0045332,-0.0076165,-0.002958,-0.0174484,-0.020535,175
2021-07-02,0.0052592,0.0162782,0.0023514,-0.0040403,-0.0002229,0.005895,0.0077782,175
2021-07-05,0.0090123,-0.0079511,0.0009151,-0.003464,0.0024993,-0.0004433,0.0012377,175
2021-07-06,0.001833,-0.0032305,0.0051679,-0.0046952,-0.0101756,-0.0279554,-0.0004606,175
2021-07-07,-0.0109898,-0.0071613,0.0075553,0.0003865,-0.0004716,0.0140891,0.0026839,175
2021-07-08,0.0009929,-0.0041869,-0.0020527,0.0033579,0.0011132,0.0111848,0.0032908,175
2021-07-09,-0.0016156,0.0029361,0.0042478,0.0054513,0.0028623,0.0133279,0.001574,175
2021-07-12,0.0021048,-0.0047219,-0.0086427,0.0056942,-0.0011034,-0.0014556,-0.0118881,175
2021-07-13,0.0135877,0.009999,0.0039517,-0.0056848,-0.0054365,-0.0008566,0.0051767,175
2021-07-14,-0.0049028,-0.0126149,0.0055688,-0.0006075,-0.0026605,-0.0238176,0.0007081,175
2021-07-15,0.0199693,0.0099384,0.0165671,-0.0001021,0.0110894,-7.19e-05,0.0078425,175
2021-07-16,0.0192211,0.0072063,0.0140479,0.002462,0.0022056,0.0067266,0.0192871,175
2021-07-19,0.0054501,0.0066919,0.0047848,6.69e-05,-0.0017597,0.000275,0.012061,175
2021-07-20,-0.0098773,-0.0032949,-0.0031743,0.0014841,-0.0002988,-0.0031723,0.0003908,175
2021-07-21,-0.0124023,-0.0075306,-0.0061018,0.0033964,-0.0002861,-0.0010254,-0.0050463,175
2021-07-22,0.012262,-0.0002932,-0.0134274,-0.0058295,-0.0041446,-0.003521,0.0094461,175
2021-07-23,0.027526,0.021321,0.0193021,-5.64e-05,-0.0007848,0.027511,0.0163044,175
2021-07-26,0.0045316,0.0172761,0.0090544,-0.0027192,0.0038941,0.0083017,0.0035308,175
2021-07-27,0.0014794,-0.01317,-0.0242036,0.0059008,0.0016761,-0.0058427,-0.0036242,176
2021-07-28,-0.0046969,-0.0004846,-0.0168128,-0.0008906,-0.0021588,0.0003786,-0.0020773,176
2021-07-29,-0.0122504,-0.0009235,-0.0061287,0.0008661,0.0043664,-0.0066102,0.0048353,176
2021-07-30,-0.0011112,0.0047836,-0.0115697,-0.0027327,-0.0074331,0.0066168,-0.0020031,176
2021-08-02,-0.0058504,0.0071338,0.0004173,0.0024985,-0.0005873,0.0095457,-0.0004106,176
2021-08-03,0.0288024,0.0092971,0.0218347,-0.0062942,-0.0064017,0.0070724,0.0163644,176
2021-08-04,0.0069928,0.0103822,0.0185063,-0.0022679,-0.0029497,0.0083645,0.0116011,176
2021-08-05,0.0030286,0.005418,0.0068273,0.0018503,-0.0004212,0.0212212,0.0055874,176
2021-08-06,0.0074402,0.0064019,0.0036762,0.0005007,0.000217,0.0006002,0.0099021,176
2021-08-09,-0.0110037,-0.0150277,-0.0285523,0.0004137,0.0020182,-0.0196608,-0.0166727,176
2021-08-10,0.0018885,-0.0043858,-0.0110763,0.0023601,0.003379,-0.0083945,-0.0049189,176
2021-08-11,-0.0068878,-0.0057347,-0.0155336,0.0012473,0.0005502,0.0013413,-0.0034073,176
2021-08-12,0.0105124,-0.0012531,0.0046129,-0.001643,-0.0044266,0.011347,-0.0033522,176
2021-08-13,-0.00525,-0.0046764,0.00666,-5.2e-05,0.00142,-0.0005001,0.0042549,176
2021-08-16,0.0170572,0.0147547,0.015055,-0.0025478,-0.000266,0.003352,0.0170816,176
2021-08-17,-0.0098636,-0.0180646,-0.0134988,0.0040008,-0.0043357,-0.004656,0.0053508,176
2021-08-18,0.0065817,0.0030082,0.009892,0.0023355,-0.0004925,0.0196383,0.0130419,176
2021-08-19,-0.0243101,0.0006057,-0.0202823,0.0031013,0.0020748,-0.0073124,-0.0170092,176
2021-08-20,-0.0005292,-0.0075784,-0.0082329,0.003313,0.0014619,0.0033228,-0.0043104,176
2021-08-23,0.0153151,0.01863,0.0264643,0.0011518,0.0011833,-0.0006178,0.0018157,176
2021-08-24,0.0115012,-0.0077866,-0.009322,-0.0018353,-0.0012243,0.0077247,-0.0016035,176
2021-08-25,-0.0017884,-0.0127432,-0.0140642,-0.0073533,-0.0014489,-0.0029833,-0.0300889,177
2021-08-26,0.0079696,0.0008986,0.0083386,-0.0017568,-0.0057072,0.0164191,0.0017169,177
2021-08-27,-2.55e-05,-0.0116325,-0.0155529,-0.0014491,-0.0009068,-0.0021867,0.0077215,177
2021-08-30,0.0038645,-0.0091309,-0.0021354,-0.0003567,0.0003062,-0.0090309,-0.0066138,177
2021-08-31,-0.0013064,0.0029394,-0.0093423,-0.0056343,-0.001178,-0.0103566,-0.0126197,177
2021-09-01,-0.0143729,-0.0095083,0.0040721,-0.0032849,-0.0033724,-0.007196,0.0031201,177
2021-09-02,0.0187146,0.0149765,0.0252043,0.0004665,0.0043581,0.013085,0.0014679,177
2021-09-03,0.0196388,0.0122028,0.0260296,-0.0011763,-0.0030745,0.0186747,0.0077761,177
2021-09-06,-0.0211629,-0.0193202,-0.0219509,-0.00402,-0.0086442,-0.0264999,-0.0091629,177
2021-09-07,-0.0056972,0.0033831,0.017342,-0.0008155,-0.0013546,-0.0010174,-0.0038535,177
2021-09-08,0.0008893,-0.0080145,-0.0083269,0.0004031,-0.0019269,-0.0092616,0.0002177,177
2021-09-09,-0.0180902,-0.0086424,-0.0103535,0.0031257,-0.0012361,-0.0061869,0.0073574,177
2021-09-10,0.0013791,-0.0022816,-0.0021588,0.0020633,0.0039121,-0.0022875,-0.0030921,177
2021-09-13,0.0131526,0.0100647,0.0164137,0.0025429,0.0035533,0.0267631,0.0061223,177
2021-09-14,0.0025662,0.0042751,0.005671,0.0002855,0.0054242,0.0048003,0.0110779,177
2021-09-15,0.0034074,0.0153454,0.0084435,0.0042603,0.0032395,0.0057444,0.0007706,177
2021-09-16,0.0073475,0.0052315,0.009136,0.0022628,0.0007728,0.0100945,0.0104188,177
2021-09-17,0.0248661,0.0143727,0.0178243,-0.002755,-0.0001949,0.0224622,0.0186379,177
2021-09-20,0.0098344,0.0176539,0.0229611,-0.0006855,0.0009257,0.0248322,0.0169429,177
2021-09-21,0.013239,0.0087335,0.0205384,0.0061022,0.0059918,0.0077127,-0.013622,177
2021-09-22,0.0025048,0.0164622,0.0220251,0.003843,-0.0017628,0.0049964,0.0016024,177
2021-09-23,-0.002892,0.0042426,0.0137488,-0.0003404,0.0065731,0.0033444,0.020492,178
2021-09-24,-0.0022635,-6.64e-05,-0.0034929,0.001823,0.0011927,-0.0107523,-0.0236632,178
2021-09-27,-0.0060318,-0.0040929,-0.0027008,0.0021062,0.002156,-0.0022099,-0.01657,178
2021-09-28,0.0071246,0.0163786,0.0088882,0.0011899,0.0050342,0.0070342,0.0028314,178
2021-09-29,-0.0170587,-0.0120007,-0.011966,-0.0001825,-0.0062843,-0.0075502,-0.0028341,178
2021-09-30,-0.0072061,0.0042569,-0.0096833,-8.1e-05,-0.0015128,-0.002916,-0.0079143,178
2021-10-01,-0.0161318,-0.0162585,-0.0079383,0.0013164,-0.0003221,-0.0232425,-0.0076375,178
2021-10-04,0.0055045,0.0006929,0.0062747,-0.0030806,-0.0022034,-0.0111413,-0.0072365,178
2021-10-05,-0.0034993,0.0004464,0.0061552,0.0008902,0.0035784,-0.0078412,0.0053151,178
2021-10-06,-0.0056354,-0.0066638,0.0001549,-0.0053654,-0.0037766,-0.0045591,-0.0131925,178
2021-10-07,-0.008681,-0.0227035,-0.026899,0.0032246,-0.0012964,-0.0090959,0.0048239,178
2021-10-08,0.0105864,0.019241,0.0291377,-0.000674,-0.0060036,0.0024596,0.006794,178
2021-10-11,-0.0005946,0.0071262,0.0123132,0.0030015,0.0009267,-0.0134587,-0.0069497,178
2021-10-12,0.0080935,0.0054499,0.0167106,0.0037128,-0.001713,0.0107292,-0.0160938,178
2021-10-13,0.0116805,0.0068952,0.0040762,0.0006622,0.0013891,-0.0113727,0.0136533,178
2021-10-14,0.00376,0.0002248,0.0011592,-0.0019653,-0.0003106,-0.0147388,-0.0101912,178
2021-10-15,-0.008334,-0.0074718,0.0001465,0.0031836,-0.0022852,-0.0122362,-0.0049058,178
2021-10-18,-0.0056465,-0.0075918,-0.0114083,0.0004557,0.0038982,-0.0053277,0.0031582,178
2021-10-19,0.007605,0.0021854,0.0011131,0.001222,-0.0013111,-0.0069424,0.0178643,178
2021-10-20,0.0010594,-0.002943,0.0022278,0.0053767,0.0040723,0.0079852,0.004104,178
2021-10-21,0.0047812,-0.0111947,-0.0072766,0.0041454,-0.0020287,-0.0099221,-0.0007932,178
2021-10-22,-0.0012123,-0.0021887,-0.0121478,-0.0007322,-0.000423,-0.0088944,0.0032106,179
2021-10-25,-0.0138852,-0.0093796,-0.0091499,-0.000881,0.0023788,-0.0063737,-0.0073994,179
2021-10-26,0.0094829,0.006385,0.0112119,-0.0078038,-0.0060406,-0.0061276,0.0031315,179
2021-10-27,0.0184195,0.0073541,0.0034776,-0.0050142,-0.0027379,0.0119433,0.002965,179
2021-10-28,0.0093337,0.0042632,0.0062983,0.0003364,-0.0032976,0.0135324,0.0069811,179
2021-10-29,-0.009112,-0.0080024,-0.0025327,-0.0011549,0.0051724,0.0047737,0.0095225,179
2021-11-01,0.0128798,-0.0235496,-0.0150108,0.0034267,0.0028918,-0.0098861,0.0092374,179
2021-11-02,-0.0153503,-0.0012667,-0.007621,-0.0026874,-0.0014274,-0.0008354,-0.0029964,179
2021-11-03,-0.0061909,0.0113504,0.0030892,-0.0013458,-0.0037909,0.0059026,0.004279,179
2021-11-04,0.0073835,0.0075325,0.0105122,0.0002876,-0.0014078,0.0155247,0.002006,179
2021-11-05,0.0066208,0.0164344,0.0111125,0.001017,0.0023256,0.0186732,-0.0159219,179
2021-11-08,0.0114968,-0.0009334,0.0009694,0.0033492,-0.0012173,0.0013457,0.0071472,179
2021-11-09,-0.0103473,-0.0058841,-0.0061356,0.0005268,-0.007415,-0.0033685,0.0040745,179
2021-11-10,0.0011018,-0.0096918,-0.0107384,-0.0019626,-0.0033756,-0.0135247,0.0028731,179
2021-11-11,0.0110811,-0.0092761,0.0042293,0.0012881,-0.0029079,-0.0044518,0.0007805,179
2021-11-12,0.0073914,0.0057055,0.0069438,-0.0025599,0.0007161,0.0085073,-0.0145761,179
2021-11-15,-0.0011866,0.0056259,-0.0067409,0.0008316,-0.0011883,-0.0031926,0.0001545,179
2021-11-16,-0.0121339,0.0018616,-0.0316939,0.0033646,-0.0031874,0.0041074,-0.0099959,179
2021-11-17,-0.0009136,-0.008185,0.0028703,-0.0020213,0.0023413,-0.0019062,-0.0023892,179
2021-11-18,-0.0012662,-0.0096333,0.0002144,0.0049527,-0.0031775,0.0019528,-0.011574,179
2021-11-19,-0.0021093,-0.0038514,-0.0159914,0.0044732,0.006741,-0.0112009,-0.0063273,179
2021-11-22,0.0139356,-0.0048672,-0.0052407,0.0056654,0.0021132,-0.0041405,-0.0030619,180
2021-11-23,0.0136635,0.0034332,0.0191029,-0.0010111,0.0001929,0.0135547,0.0008179,180
2021-11-24,-0.0180169,-0.0008174,-0.0052802,-0.0025585,-0.0011117,-0.0256013,0.005545,180
2021-11-25,0.0003707,0.0010132,0.0120502,-0.0023534,-0.0050546,0.0036486,-0.0012575,180
2021-11-26,0.000161,-0.0154494,-0.0063313,0.0072108,-0.0008605,-0.0008351,0.0071411,180
2021-11-29,0.0245038,0.0097881,0.0153351,0.0050537,-0.0018278,0.0049936,0.0118931,180
2021-11-30,-0.0047107,0.0068343,0.0079455,-0.0003625,-0.0011062,0.0153314,-0.0015046,180
2021-12-01,0.0205726,-0.0008891,0.0114503,0.0052467,0.0030455,0.015592,-0.0141486,180
2021-12-02,0.0141554,-0.0064315,-0.0027135,0.0046827,0.0018019,0.0138857,0.002213,180
2021-12-03,-0.0025769,6.4e-06,-0.0074411,-0.0014256,-0.0032221,0.0056277,-0.0019783,180
2021-12-06,0.0009369,-0.0101088,-0.0096587,0.0015338,9.85e-05,0.0073759,-0.0046325,180
2021-12-07,-0.0054817,-0.0095567,-0.0110222,0.0045963,0.0044191,-0.0078764,0.0091537,180
2021-12-08,0.0054838,0.0080361,-0.0018664,-0.0012435,0.0010476,0.0061236,0.0115828,180
2021-12-09,-0.0024985,-0.0064838,-0.0215544,-0.0112987,-0.0125913,-0.0236238,0.0069821,180
2021-12-10,-0.0092946,-0.0110324,-0.0026466,-0.0016935,0.0006844,-0.0156343,-0.0120698,180
2021-12-13,-0.0155782,-0.0053695,-0.0244694,0.0016356,0.0007053,-0.005989,-0.0071955,180
2021-12-14,0.0004497,-0.0068964,0.0023006,0.002119,0.0032197,0.0079136,0.001746,180
2021-12-15,0.0249032,0.0123629,0.0212403,0.0021484,0.0016444,0.0093648,0.0154279,180
2021-12-16,-0.0204167,-0.0086767,-0.00096,-0.0035505,-0.0047957,-0.0219554,0.0172974,180
2021-12-17,0.0030503,0.0016021,0.0073365,0.0084281,0.004159,0.0119285,-0.0029997,180
2021-12-20,0.0136475,0.0075011,0.005683,-0.0068555,-0.0025987,-0.0048389,-0.0037334,180
2021-12-21,-0.0063792,0.0063675,-0.002308,-0.0043017,-0.0007701,-0.0110081,-0.0076514,181
2021-12-22,-0.0180715,-0.014592,-0.0154157,0.0001378,-0.0058697,-0.0141543,-0.0074203,181
2021-12-23,-0.011526,-0.0124984,-0.0100061,0.0017383,-0.0008079,0.0016252,-0.007991,181
2021-12-24,0.0123615,0.0131429,0.0214694,0.0029824,0.006755,0.0204676,0.0235459,181
2021-12-27,0.0088986,0.0125703,0.0184748,0.0030475,0.0007882,0.0133708,0.0066039,181
2021-12-28,-0.0197162,0.0127491,0.012107,-0.0014192,-0.0051107,-0.0036623,0.0013231,181
2021-12-29,-0.004818,0.0034683,0.0057224,0.0026845,0.0035146,-0.0148998,-0.010581,181
2021-12-30,-0.0082979,-0.0056282,-0.0201172,0.0061031,0.0077861,-0.0023651,0.0159186,181
2021-12-31,0.0050213,-0.0039869,0.004174,0.0020705,0.0035994,-0.0129987,0.0007989,181
2022-01-03,0.0091024,0.0117279,0.0027942,-8.48e-05,-0.0110119,0.013874,-0.0056963,181
2022-01-04,0.0024562,-0.0027062,-0.0047053,-0.0034424,-0.0034552,-0.0063609,0.0043989,181
2022-01-05,-0.001513,0.0011918,-0.0070344,0.0023606,0.0010144,-0.011302,-0.0002849,181
2022-01-06,0.0083021,0.0009074,0.006201,0.0028445,0.0065161,0.0095989,-0.0019922,181
2022-01-07,-0.0238328,-0.0118645,-0.0089805,0.0002016,-0.0002405,-0.0031625,0.0110808,181
2022-01-10,0.0059811,0.000487,-0.0057907,-0.0033609,0.0025053,0.000215,-0.0071298,181
2022-01-11,-0.0228344,-0.003319,-0.0139269,0.0063697,0.000855,-0.0004749,-0.0031181,181
2022-01-12,0.0035256,0.0057953,0.0045535,0.0017683,0.0005133,-0.0009489,-0.0082964,181
2022-01-13,0.0052367,0.0011272,0.0143195,0.0026625,0.0049402,0.0133779,0.0311188,181
